id,collection,access,title,institution,group,category,docClass,docType,yearLabel,kind,hosted,priority,focusAreas,impactAreas,lenses,crossCutting,verification,openUrl,fileUrl,sourceUrl,path,captured,logStatus,summary,ocUse
R0025,peers,Public (peer publication),Campus Urban Biodiversity Strategic CUBS Plan,UBC Vancouver,UBC Vancouver,Climate Risk and Resilience,Plans and strategies,Plan,Undated,file,True,False,Operations,Infrastructure (Energy/Water); UNSDG's,,False,Seen in search,https://sustainoc.github.io/Docs/01_UBC-Vancouver/11_Climate-Risk-and-Resilience/nd_UBCV_Campus-Urban-Biodiversity-Strategic-CUBS-Plan.pdf,https://sustainoc.github.io/Docs/01_UBC-Vancouver/11_Climate-Risk-and-Resilience/nd_UBCV_Campus-Urban-Biodiversity-Strategic-CUBS-Plan.pdf,https://sustain.ubc.ca/sites/default/files/SEEDS%20Uploads/Campus%20Urban%20Biodiversity%20Strategic%20(CUBS)%20Plan.pdf,01_UBC-Vancouver/11_Climate-Risk-and-Resilience/nd_UBCV_Campus-Urban-Biodiversity-Strategic-CUBS-Plan.pdf,2026-08-14,SKIPPED,Biodiversity strategy for a built urban campus landscape.,Urban-biodiversity target-setting in a non-wilderness campus context.
R0292,peers,Public (peer publication),Food Security Initiative Terms of Reference,UBC Vancouver,UBC Vancouver,Waste and Procurement,Policy and governance,Governance,Undated,link,False,False,Planning and Administration,Organizational Structure,,False,Landing page only,https://wellbeing.ubc.ca/FSITermsofReference,,https://wellbeing.ubc.ca/FSITermsofReference,,2026-08-18,LINK-SAVED,Governance charter for a cross-unit food security initiative.,ToR template for standing up a cross-departmental working group.
R0023,peers,Public (peer publication),Transforming Sustainability Education at UBC,UBC Vancouver,UBC Vancouver,Curriculum and Research,Plans and strategies,Framework,Undated,file,True,True,Academics,Curriculum,,False,Fetched,https://sustainoc.github.io/Docs/01_UBC-Vancouver/07_Curriculum-and-Research/nd_UBCV_Transforming-Sustainability-Education-at-UBC.pdf,https://sustainoc.github.io/Docs/01_UBC-Vancouver/07_Curriculum-and-Research/nd_UBCV_Transforming-Sustainability-Education-at-UBC.pdf,https://sustain.ubc.ca/sites/sustain.ubc.ca/files/uploads/images/teaching_learning/transforming-sustainability-education-at-ubc-desired-student-attributes-and-pathways-for-implementat.pdf,01_UBC-Vancouver/07_Curriculum-and-Research/nd_UBCV_Transforming-Sustainability-Education-at-UBC.pdf,2026-08-14,SKIPPED,Defines 4 graduate sustainability attributes and 3 curriculum pathway models.,Ready-made learning-outcomes taxonomy and pathway typology for OC's course-mapping exercise.
R0026,peers,Public (peer publication),UBC Biodiversity Annual Report,UBC Vancouver,UBC Vancouver,Climate Risk and Resilience,Reports and progress updates,Report,Undated,file,True,False,Operations; Engagement,Infrastructure (Energy/Water); Performance Measurement,,False,Seen in search,https://sustainoc.github.io/Docs/01_UBC-Vancouver/11_Climate-Risk-and-Resilience/nd_UBCV_UBC-Biodiversity-Annual-Report.pdf,https://sustainoc.github.io/Docs/01_UBC-Vancouver/11_Climate-Risk-and-Resilience/nd_UBCV_UBC-Biodiversity-Annual-Report.pdf,https://sustain.ubc.ca/sites/sustain.ubc.ca/files/SEEDS%20Uploads/UBC_BiodiversityAnnualReport_FINAL.pdf,01_UBC-Vancouver/11_Climate-Risk-and-Resilience/nd_UBCV_UBC-Biodiversity-Annual-Report.pdf,2026-08-14,SKIPPED,Annual monitoring of campus biodiversity indicators.,Biodiversity KPI set mapping to STARS biodiversity credits.
R0028,peers,Public (peer publication),UBC Food System Asset Map,UBC Vancouver,UBC Vancouver,Waste and Procurement,"Studies, surveys and data",Study,Undated,file,True,False,Operations; Engagement,UNSDG's,,False,Seen in search,https://sustainoc.github.io/Docs/01_UBC-Vancouver/06_Waste-and-Procurement/nd_UBCV_UBC-Food-System-Asset-Map.pdf,https://sustainoc.github.io/Docs/01_UBC-Vancouver/06_Waste-and-Procurement/nd_UBCV_UBC-Food-System-Asset-Map.pdf,https://sustain.ubc.ca/sites/default/files/seedslibrary/LFS%20450_Project_07_Food%20Asset%20Map_2ndSubmission_FinalReport.pdf,01_UBC-Vancouver/06_Waste-and-Procurement/nd_UBCV_UBC-Food-System-Asset-Map.pdf,2026-08-14,SKIPPED,Student mapping of campus food assets and food-security resources.,Food-asset-mapping method for a food-security baseline.
R0344,peers,Public (peer publication),UFV Office of Sustainability About Us org structure,UFV,UFV,Governance and Policy,Dashboards and tools,Web page,Current,link,False,True,Planning and Administration,Organizational Structure,,False,Fetched,https://www.ufv.ca/sustainable-ufv/commitment/about-us/,,https://www.ufv.ca/sustainable-ufv/commitment/about-us/,,2026-08-18,LINK-SAVED,"Standalone department since Spring 2021 with 11 listed people: director, sustainability manager, energy manager, two coordinators, an energy coordinator and five assistant/co-op/work-study roles.",A direct staffing-model comparator for right-sizing OC's own office.
R0340,peers,Public (peer publication),UFV STARS Report v3.0 Gold 69.12,UFV,UFV,STARS,STARS,STARS,2026,link,False,True,,,,True,Fetched,https://reports.aashe.org/institutions/university-of-the-fraser-valley-bc/report/2026-04-21/,,https://reports.aashe.org/institutions/university-of-the-fraser-valley-bc/report/2026-04-21/,,2026-08-18,LINK-SAVED,"69.12/100, Gold, valid to June 2029. Academics 47.95/60, Engagement 31.75/50, Operations 47.28/85, Planning & Admin 27.52/43, Innovation 10/10.","The most recent Gold-level STARS v3.0 report in BC and the nearest same-version comparator, since OC is targeting 3.0.1. Several credit pages are viewable without login."
R0111,peers,Public (peer publication),UFV Sustainability Policy Policy 244,UFV,UFV,Governance and Policy,Policy and governance,Policy,Current,file,True,False,Planning and Administration,Policy / Planning,,False,Seen in search,https://sustainoc.github.io/Docs2/06_UFV/08_Governance-and-Policy/nd_UFV_UFV-Sustainability-Policy-Policy-244.pdf,https://sustainoc.github.io/Docs2/06_UFV/08_Governance-and-Policy/nd_UFV_UFV-Sustainability-Policy-Policy-244.pdf,https://www.ufv.ca/media/assets/secretariat/policies/Sustainability-(244).pdf,06_UFV/08_Governance-and-Policy/nd_UFV_UFV-Sustainability-Policy-Policy-244.pdf,2026-08-14,SKIPPED,Formal board-level sustainability policy.,Ready governance-policy template for OC's own board-level policy.
R0342,peers,Public (peer publication),UFV and the 17 SDGs SDG Aligned Courses tool,UFV,UFV,Curriculum and Research,Dashboards and tools,Web tool,Ongoing,link,False,True,Academics; Operations,Curriculum; UNSDG's,,False,Fetched,https://www.ufv.ca/sustainable-ufv/sustainability-initiatives/ufv-and-the-17-sdgs/,,https://www.ufv.ca/sustainable-ufv/sustainability-initiatives/ufv-and-the-17-sdgs/,,2026-08-18,LINK-SAVED,Searchable public table of UFV courses mapped to specific SDGs.,A directly reusable UX pattern. A searchable SDG-tagged course table is exactly the kind of interactive tool this project favours.
R0343,peers,Public (peer publication),Xwexwilmexwawt UFV Strategic Indigenization Plan,UFV,UFV,Indigenous and Engagement,Plans and strategies,Plan,Current,link,False,True,,,Indigenous relationality,False,Landing page only,https://www.ufv.ca/indigenous/indigenization/strategic-plan/,,https://www.ufv.ca/indigenous/indigenization/strategic-plan/,,2026-08-18,LINK-SAVED,Institution-wide Indigenization strategy governed by a Senate Indigenization Committee.,"The most relevant document type in this scan for OC's Layer 0 territory and relational grounding. No PDF located, so worth a direct request."
R0112,peers,Public (peer publication),Climate Change Accountability Report 2025,UFV,UFV,Climate and GHG Reporting,Statutory and climate reporting,Statutory report,2025,file,True,False,Operations,Carbon Zero; Infrastructure (Energy/Water),,False,Fetched,https://sustainoc.github.io/Docs2/06_UFV/02_Climate-and-GHG-Reporting/2025_UFV_Climate-Change-Accountability-Report-2025.pdf,https://sustainoc.github.io/Docs2/06_UFV/02_Climate-and-GHG-Reporting/2025_UFV_Climate-Change-Accountability-Report-2025.pdf,https://www.ufv.ca/media/assets/office-of-sustainability/2025-UFV-Climate-Change-Accountability-Report.pdf,06_UFV/02_Climate-and-GHG-Reporting/2025_UFV_Climate-Change-Accountability-Report-2025.pdf,2026-08-14,SKIPPED,"3,037 tCO2e total: natural gas 66%, a temporary emergency generator 20% (Aug 2025 electrical-room fire), fleet 0.5%, paper 0.91%. 2,956 tCO2e retired at $25/t = $77,595.",How to narrate a one-off emissions spike transparently in a CNAR. A useful precedent for OC's own anomaly disclosures.
R0117,peers,Public (peer publication),Institutional Accountability Plan and Report 202425,UFV,UFV,Plans and Strategies,Statutory and climate reporting,Accountability report,2025,file,True,False,Engagement,Performance Measurement,,False,Seen in search,https://sustainoc.github.io/Docs2/06_UFV/01_Plans-and-Strategies/2025_UFV_Institutional-Accountability-Plan-and-Report-202425.pdf,https://sustainoc.github.io/Docs2/06_UFV/01_Plans-and-Strategies/2025_UFV_Institutional-Accountability-Plan-and-Report-202425.pdf,https://www.ufv.ca/media/assets/institutional-research/accountabilityreport/UFV-IAPR-2024-25-2025-07-10.pdf,06_UFV/01_Plans-and-Strategies/2025_UFV_Institutional-Accountability-Plan-and-Report-202425.pdf,2026-08-14,SKIPPED,"Government-mandated institutional accountability report, broader than sustainability but including relevant metrics.",How to nest sustainability KPIs inside a mandatory provincial accountability report.
R0113,peers,Public (peer publication),Strategic Energy Management Plan Report 202425,UFV,UFV,Energy and Buildings,Reports and progress updates,Report,2025,file,True,False,Operations,Infrastructure (Energy/Water),,False,Seen in search,https://sustainoc.github.io/Docs2/06_UFV/05_Energy-and-Buildings/2025_UFV_Strategic-Energy-Management-Plan-Report-202425.pdf,https://sustainoc.github.io/Docs2/06_UFV/05_Energy-and-Buildings/2025_UFV_Strategic-Energy-Management-Plan-Report-202425.pdf,https://www.ufv.ca/media/assets/office-of-sustainability/SEMP-Report-2024-2025.pdf,06_UFV/05_Energy-and-Buildings/2025_UFV_Strategic-Energy-Management-Plan-Report-202425.pdf,2026-08-14,SKIPPED,BC Hydro SEMP program annual report.,Same BC Hydro program as TRU's. A comparator pair for OC's own SEMP filing.
R0116,peers,Public (peer publication),Chilliwack Campus Plan,UFV,UFV,Campus Master Plans,Plans and strategies,Master plan,2024,file,True,False,Operations,Infrastructure (Energy/Water),,False,Seen in search,https://sustainoc.github.io/Docs2/06_UFV/10_Campus-Master-Plans/2024_UFV_Chilliwack-Campus-Plan.pdf,https://sustainoc.github.io/Docs2/06_UFV/10_Campus-Master-Plans/2024_UFV_Chilliwack-Campus-Plan.pdf,https://chilliwack.campuscommunities.ca/wp-content/uploads/2024/07/UFV-CCP-20240614-compressed.pdf,06_UFV/10_Campus-Master-Plans/2024_UFV_Chilliwack-Campus-Plan.pdf,2026-08-14,SKIPPED,Newer plan for UFV's smaller campus.,"How a satellite campus plan is scoped differently from the flagship. Relevant to Vernon, Salmon Arm and Penticton."
R0339,peers,Public (peer publication),Energy and Climate Resilience Pathway Plan in development,UFV,UFV,Climate Risk and Resilience,Plans and strategies,Plan (in progress),2024 target,link,False,True,Operations,Infrastructure (Energy/Water),Climate Resilience,False,Fetched,https://www.ufv.ca/sustainable-ufv/commitment/plans-policies-reports/climate-resilience-pathway/,,https://www.ufv.ca/sustainable-ufv/commitment/plans-policies-reports/climate-resilience-pathway/,,2026-08-18,LINK-SAVED,"Three-phase method: energy/emissions audits plus climate-vulnerability screening, then a resilience/risk assessment, then stakeholder-engaged pathways modelling. Covers two campuses.",The clearest exportable climate-resilience methodology found in this whole scan. Directly usable for OC's cross-cutting resilience workstream.
R0212,peers,Public (peer publication),UFV Climate Change Accountability Report 2024,UFV,UFV,Climate and GHG Reporting,Statutory and climate reporting,CCAR,2024,file,True,False,,,,False,Link seen on index page,https://sustainoc.github.io/Docs2/06_UFV/02_Climate-and-GHG-Reporting/2024_UFV_UFV-Climate-Change-Accountability-Report-2024.pdf,https://sustainoc.github.io/Docs2/06_UFV/02_Climate-and-GHG-Reporting/2024_UFV_UFV-Climate-Change-Accountability-Report-2024.pdf,https://www.ufv.ca/media/assets/office-of-sustainability/2024-CCAR-Final-signed.pdf,06_UFV/02_Climate-and-GHG-Reporting/2024_UFV_UFV-Climate-Change-Accountability-Report-2024.pdf,2026-08-14,SKIPPED,"CCAR series, 2024.",Part of the CCAR time series. Multi-year trend data for benchmarking.
R0338,peers,Public (peer publication),Sustainability Action Pathway in development,UFV,UFV,Plans and Strategies,Plans and strategies,Plan (in progress),2023-ongoing,link,False,True,Planning and Administration; Operations,Policy / Planning; UNSDG's,Indigenous relationality,False,Fetched,https://www.ufv.ca/sustainable-ufv/commitment/plans-policies-reports/sustainability-action-pathway/,,https://www.ufv.ca/sustainable-ufv/commitment/plans-policies-reports/sustainability-action-pathway/,,2026-08-18,LINK-SAVED,"Being co-developed with consultancy SSG, explicitly folding SDGs, EDI and Indigenization alongside operations, academics and research. Will include an action catalogue, implementation framework and KPIs.","A live comparator process OC can shadow in real time, since both plans are being built in the same period."
R0213,peers,Public (peer publication),UFV Climate Change Accountability Report 2023,UFV,UFV,Climate and GHG Reporting,Statutory and climate reporting,CCAR,2023,file,True,False,,,,False,Link seen on index page,https://sustainoc.github.io/Docs2/06_UFV/02_Climate-and-GHG-Reporting/2023_UFV_UFV-Climate-Change-Accountability-Report-2023.pdf,https://sustainoc.github.io/Docs2/06_UFV/02_Climate-and-GHG-Reporting/2023_UFV_UFV-Climate-Change-Accountability-Report-2023.pdf,https://www.ufv.ca/media/assets/office-of-sustainability/2023-UFV-CCAR.pdf,06_UFV/02_Climate-and-GHG-Reporting/2023_UFV_UFV-Climate-Change-Accountability-Report-2023.pdf,2026-08-14,SKIPPED,"CCAR series, 2023.",Part of the CCAR time series. Multi-year trend data for benchmarking.
R0341,peers,Public (peer publication),UFV STARS Report v2.2 Silver,UFV,UFV,STARS,STARS,STARS,2023,link,False,False,,,,True,Verified,https://reports.aashe.org/institutions/university-of-the-fraser-valley-bc/report/2023-01-31/,,https://reports.aashe.org/institutions/university-of-the-fraser-valley-bc/report/2023-01-31/,,2026-08-18,LINK-SAVED,"Silver, expired. One full tier below the 2026 Gold result.",Silver to Gold in about three years. A realistic pacing benchmark for OC.
R0114,peers,Public (peer publication),Transportation Demand Management TDM Report,UFV,UFV,Transportation,"Studies, surveys and data",Study,2022,file,True,True,Operations,Transportation,,False,Fetched,https://sustainoc.github.io/Docs2/06_UFV/04_Transportation/2022_UFV_Transportation-Demand-Management-TDM-Report.pdf,https://sustainoc.github.io/Docs2/06_UFV/04_Transportation/2022_UFV_Transportation-Demand-Management-TDM-Report.pdf,https://www.ufv.ca/media/assets/centre-for-environmental-sustainability/2022_UFV_TDM.pdf,06_UFV/04_Transportation/2022_UFV_Transportation-Demand-Management-TDM-Report.pdf,2026-08-14,SKIPPED,Multi-campus (Abbotsford and Chilliwack) commuting and TDM analysis.,Directly comparable multi-campus TDM methodology to what OC needs across four campuses.
R0214,peers,Public (peer publication),UFV Climate Change Accountability Report 2022,UFV,UFV,Climate and GHG Reporting,Statutory and climate reporting,CCAR,2022,file,True,False,,,,False,Link seen on index page,https://sustainoc.github.io/Docs2/06_UFV/02_Climate-and-GHG-Reporting/2022_UFV_UFV-Climate-Change-Accountability-Report-2022.pdf,https://sustainoc.github.io/Docs2/06_UFV/02_Climate-and-GHG-Reporting/2022_UFV_UFV-Climate-Change-Accountability-Report-2022.pdf,https://www.ufv.ca/media/assets/office-of-sustainability/2022-2023-UFV-CCAR.pdf,06_UFV/02_Climate-and-GHG-Reporting/2022_UFV_UFV-Climate-Change-Accountability-Report-2022.pdf,2026-08-14,SKIPPED,"CCAR series, 2022.",Part of the CCAR time series. Multi-year trend data for benchmarking.
R0215,peers,Public (peer publication),UFV Climate Change Accountability Report 2021,UFV,UFV,Climate and GHG Reporting,Statutory and climate reporting,CCAR,2021,file,True,False,,,,False,Link seen on index page,https://sustainoc.github.io/Docs2/06_UFV/02_Climate-and-GHG-Reporting/2021_UFV_UFV-Climate-Change-Accountability-Report-2021.pdf,https://sustainoc.github.io/Docs2/06_UFV/02_Climate-and-GHG-Reporting/2021_UFV_UFV-Climate-Change-Accountability-Report-2021.pdf,https://www.ufv.ca/media/assets/office-of-sustainability/2021-UFV-CCAR.pdf,06_UFV/02_Climate-and-GHG-Reporting/2021_UFV_UFV-Climate-Change-Accountability-Report-2021.pdf,2026-08-14,SKIPPED,"CCAR series, 2021.",Part of the CCAR time series. Multi-year trend data for benchmarking.
R0216,peers,Public (peer publication),UFV Climate Change Accountability Report 2020,UFV,UFV,Climate and GHG Reporting,Statutory and climate reporting,CCAR,2020,file,True,False,,,,False,Link seen on index page,https://sustainoc.github.io/Docs2/06_UFV/02_Climate-and-GHG-Reporting/2020_UFV_UFV-Climate-Change-Accountability-Report-2020.pdf,https://sustainoc.github.io/Docs2/06_UFV/02_Climate-and-GHG-Reporting/2020_UFV_UFV-Climate-Change-Accountability-Report-2020.pdf,https://www.ufv.ca/media/assets/office-of-sustainability/UFV-CCAR-2020.pdf,06_UFV/02_Climate-and-GHG-Reporting/2020_UFV_UFV-Climate-Change-Accountability-Report-2020.pdf,2026-08-14,SKIPPED,"CCAR series, 2020.",Part of the CCAR time series. Multi-year trend data for benchmarking.
R0224,peers,Public (peer publication),UFV Report on Sustainability 2020 2021,UFV,UFV,Plans and Strategies,Reports and progress updates,Report on Sustainability,2020,file,True,False,,,,False,Link seen on index page,https://sustainoc.github.io/Docs2/06_UFV/01_Plans-and-Strategies/2020_UFV_UFV-Report-on-Sustainability-2020-2021.pdf,https://sustainoc.github.io/Docs2/06_UFV/01_Plans-and-Strategies/2020_UFV_UFV-Report-on-Sustainability-2020-2021.pdf,https://www.ufv.ca/media/assets/centre-for-environmental-sustainability/UFV--2020-21-Sustainability-Report.pdf,06_UFV/01_Plans-and-Strategies/2020_UFV_UFV-Report-on-Sustainability-2020-2021.pdf,2026-08-14,SKIPPED,"Report on Sustainability series, 2020.",Part of the Report on Sustainability time series. Multi-year trend data for benchmarking.
R0225,peers,Public (peer publication),UFV Report on Sustainability 2019 2020,UFV,UFV,Plans and Strategies,Reports and progress updates,Report on Sustainability,2019,file,True,False,,,,False,Link seen on index page,https://sustainoc.github.io/Docs2/06_UFV/01_Plans-and-Strategies/2019_UFV_UFV-Report-on-Sustainability-2019-2020.pdf,https://sustainoc.github.io/Docs2/06_UFV/01_Plans-and-Strategies/2019_UFV_UFV-Report-on-Sustainability-2019-2020.pdf,https://www.ufv.ca/media/assets/centre-for-environmental-sustainability/Report-on-Environmental-Sustainability-2019-2020.pdf,06_UFV/01_Plans-and-Strategies/2019_UFV_UFV-Report-on-Sustainability-2019-2020.pdf,2026-08-14,SKIPPED,"Report on Sustainability series, 2019.",Part of the Report on Sustainability time series. Multi-year trend data for benchmarking.
R0217,peers,Public (peer publication),UFV Carbon Neutral Action Report 2018,UFV,UFV,Climate and GHG Reporting,Statutory and climate reporting,CNAR,2018,file,True,False,,,,False,Link seen on index page,https://sustainoc.github.io/Docs2/06_UFV/02_Climate-and-GHG-Reporting/2018_UFV_UFV-Carbon-Neutral-Action-Report-2018.pdf,https://sustainoc.github.io/Docs2/06_UFV/02_Climate-and-GHG-Reporting/2018_UFV_UFV-Carbon-Neutral-Action-Report-2018.pdf,https://www.ufv.ca/media/assets/energy-management/energy-management/UFV-CNAR-2018.pdf,06_UFV/02_Climate-and-GHG-Reporting/2018_UFV_UFV-Carbon-Neutral-Action-Report-2018.pdf,2026-08-14,SKIPPED,"CNAR series, 2018.",Part of the CNAR time series. Multi-year trend data for benchmarking.
R0226,peers,Public (peer publication),UFV Report on Sustainability 2018 2019,UFV,UFV,Plans and Strategies,Reports and progress updates,Report on Sustainability,2018,file,True,False,,,,False,Link seen on index page,https://sustainoc.github.io/Docs2/06_UFV/01_Plans-and-Strategies/2018_UFV_UFV-Report-on-Sustainability-2018-2019.pdf,https://sustainoc.github.io/Docs2/06_UFV/01_Plans-and-Strategies/2018_UFV_UFV-Report-on-Sustainability-2018-2019.pdf,https://www.ufv.ca/media/assets/centre-for-environmental-sustainability/Report-on-Environmental-Sustainability-2018-2019.pdf,06_UFV/01_Plans-and-Strategies/2018_UFV_UFV-Report-on-Sustainability-2018-2019.pdf,2026-08-14,SKIPPED,"Report on Sustainability series, 2018.",Part of the Report on Sustainability time series. Multi-year trend data for benchmarking.
R0221,peers,Public (peer publication),UFV Strategic Energy Management Plan Report 2018 2019,UFV,UFV,Energy and Buildings,Plans and strategies,SEMP,2018,file,True,False,,,,False,Link seen on index page,https://sustainoc.github.io/Docs2/06_UFV/05_Energy-and-Buildings/2018_UFV_UFV-Strategic-Energy-Management-Plan-Report-2018-2019.pdf,https://sustainoc.github.io/Docs2/06_UFV/05_Energy-and-Buildings/2018_UFV_UFV-Strategic-Energy-Management-Plan-Report-2018-2019.pdf,https://www.ufv.ca/media/assets/energy-management/energy-management/UFV-SEMP-2018-2019.pdf,06_UFV/05_Energy-and-Buildings/2018_UFV_UFV-Strategic-Energy-Management-Plan-Report-2018-2019.pdf,2026-08-14,SKIPPED,"SEMP series, 2018.",Part of the SEMP time series. Multi-year trend data for benchmarking.
R0229,peers,Public (peer publication),UFV Waste Audit 2018,UFV,UFV,Waste and Procurement,Audits and assessments,Waste Audit,2018,file,True,False,,,,False,Link seen on index page,https://sustainoc.github.io/Docs2/06_UFV/06_Waste-and-Procurement/2018_UFV_UFV-Waste-Audit-2018.pdf,https://sustainoc.github.io/Docs2/06_UFV/06_Waste-and-Procurement/2018_UFV_UFV-Waste-Audit-2018.pdf,https://www.ufv.ca/media/assets/centre-for-environmental-sustainability/2018-Waste-Audit.pdf,06_UFV/06_Waste-and-Procurement/2018_UFV_UFV-Waste-Audit-2018.pdf,2026-08-14,SKIPPED,"Waste Audit series, 2018.",Part of the Waste Audit time series. Multi-year trend data for benchmarking.
R0218,peers,Public (peer publication),UFV Carbon Neutral Action Report 2017,UFV,UFV,Climate and GHG Reporting,Statutory and climate reporting,CNAR,2017,file,True,False,,,,False,Link seen on index page,https://sustainoc.github.io/Docs2/06_UFV/02_Climate-and-GHG-Reporting/2017_UFV_UFV-Carbon-Neutral-Action-Report-2017.pdf,https://sustainoc.github.io/Docs2/06_UFV/02_Climate-and-GHG-Reporting/2017_UFV_UFV-Carbon-Neutral-Action-Report-2017.pdf,https://www.ufv.ca/media/assets/energy-management/energy-management/UFV_CNAR_2017.pdf,06_UFV/02_Climate-and-GHG-Reporting/2017_UFV_UFV-Carbon-Neutral-Action-Report-2017.pdf,2026-08-14,SKIPPED,"CNAR series, 2017.",Part of the CNAR time series. Multi-year trend data for benchmarking.
R0227,peers,Public (peer publication),UFV Report on Sustainability 2017 2018,UFV,UFV,Plans and Strategies,Reports and progress updates,Report on Sustainability,2017,file,True,False,,,,False,Link seen on index page,https://sustainoc.github.io/Docs2/06_UFV/01_Plans-and-Strategies/2017_UFV_UFV-Report-on-Sustainability-2017-2018.pdf,https://sustainoc.github.io/Docs2/06_UFV/01_Plans-and-Strategies/2017_UFV_UFV-Report-on-Sustainability-2017-2018.pdf,https://www.ufv.ca/media/assets/centre-for-environmental-sustainability/Report-on-Sustainability-2017-2018.pdf,06_UFV/01_Plans-and-Strategies/2017_UFV_UFV-Report-on-Sustainability-2017-2018.pdf,2026-08-14,SKIPPED,"Report on Sustainability series, 2017.",Part of the Report on Sustainability time series. Multi-year trend data for benchmarking.
R0222,peers,Public (peer publication),UFV Strategic Energy Management Plan Report 2017 2018,UFV,UFV,Energy and Buildings,Plans and strategies,SEMP,2017,file,True,False,,,,False,Link seen on index page,https://sustainoc.github.io/Docs2/06_UFV/05_Energy-and-Buildings/2017_UFV_UFV-Strategic-Energy-Management-Plan-Report-2017-2018.pdf,https://sustainoc.github.io/Docs2/06_UFV/05_Energy-and-Buildings/2017_UFV_UFV-Strategic-Energy-Management-Plan-Report-2017-2018.pdf,https://www.ufv.ca/media/assets/energy-management/energy-management/UFV-SEMP-2017-2018.pdf,06_UFV/05_Energy-and-Buildings/2017_UFV_UFV-Strategic-Energy-Management-Plan-Report-2017-2018.pdf,2026-08-14,SKIPPED,"SEMP series, 2017.",Part of the SEMP time series. Multi-year trend data for benchmarking.
R0230,peers,Public (peer publication),UFV Waste Audit 2017 Garbage on the Green,UFV,UFV,Waste and Procurement,Audits and assessments,Waste Audit,2017,file,True,False,,,,False,Link seen on index page,https://sustainoc.github.io/Docs2/06_UFV/06_Waste-and-Procurement/2017_UFV_UFV-Waste-Audit-2017-Garbage-on-the-Green.pdf,https://sustainoc.github.io/Docs2/06_UFV/06_Waste-and-Procurement/2017_UFV_UFV-Waste-Audit-2017-Garbage-on-the-Green.pdf,https://www.ufv.ca/media/assets/centre-for-environmental-sustainability/Garbage-on-the-Green-2017-Report.pdf,06_UFV/06_Waste-and-Procurement/2017_UFV_UFV-Waste-Audit-2017-Garbage-on-the-Green.pdf,2026-08-14,SKIPPED,"Waste Audit series, 2017.",Part of the Waste Audit time series. Multi-year trend data for benchmarking.
R0115,peers,Public (peer publication),Abbotsford Campus Master Plan,UFV,UFV,Campus Master Plans,Plans and strategies,Master plan,2016,file,True,False,Operations,Infrastructure (Energy/Water),,False,Seen in search,https://sustainoc.github.io/Docs2/06_UFV/10_Campus-Master-Plans/2016_UFV_Abbotsford-Campus-Master-Plan.pdf,https://sustainoc.github.io/Docs2/06_UFV/10_Campus-Master-Plans/2016_UFV_Abbotsford-Campus-Master-Plan.pdf,https://www.ufv.ca/media/assets/campus-planning/pdfs/UFV-CMP-20160422_Reduced.pdf,06_UFV/10_Campus-Master-Plans/2016_UFV_Abbotsford-Campus-Master-Plan.pdf,2026-08-14,SKIPPED,Full Abbotsford campus master plan.,Multi-campus master-plan comparator.
R0219,peers,Public (peer publication),UFV Carbon Neutral Action Report 2016,UFV,UFV,Climate and GHG Reporting,Statutory and climate reporting,CNAR,2016,file,True,False,,,,False,Link seen on index page,https://sustainoc.github.io/Docs2/06_UFV/02_Climate-and-GHG-Reporting/2016_UFV_UFV-Carbon-Neutral-Action-Report-2016.pdf,https://sustainoc.github.io/Docs2/06_UFV/02_Climate-and-GHG-Reporting/2016_UFV_UFV-Carbon-Neutral-Action-Report-2016.pdf,https://www.ufv.ca/media/assets/energy-management/energy-management/UFV-CNAR-2016.pdf,06_UFV/02_Climate-and-GHG-Reporting/2016_UFV_UFV-Carbon-Neutral-Action-Report-2016.pdf,2026-08-14,SKIPPED,"CNAR series, 2016.",Part of the CNAR time series. Multi-year trend data for benchmarking.
R0228,peers,Public (peer publication),UFV Report on Sustainability 2016 2017,UFV,UFV,Plans and Strategies,Reports and progress updates,Report on Sustainability,2016,file,True,False,,,,False,Link seen on index page,https://sustainoc.github.io/Docs2/06_UFV/01_Plans-and-Strategies/2016_UFV_UFV-Report-on-Sustainability-2016-2017.pdf,https://sustainoc.github.io/Docs2/06_UFV/01_Plans-and-Strategies/2016_UFV_UFV-Report-on-Sustainability-2016-2017.pdf,https://www.ufv.ca/media/assets/centre-for-environmental-sustainability/Report-on-Sustainability-2016-2017.pdf,06_UFV/01_Plans-and-Strategies/2016_UFV_UFV-Report-on-Sustainability-2016-2017.pdf,2026-08-14,SKIPPED,"Report on Sustainability series, 2016.",Part of the Report on Sustainability time series. Multi-year trend data for benchmarking.
R0223,peers,Public (peer publication),UFV Strategic Energy Management Plan Report 2016 2017,UFV,UFV,Energy and Buildings,Plans and strategies,SEMP,2016,file,True,False,,,,False,Link seen on index page,https://sustainoc.github.io/Docs2/06_UFV/05_Energy-and-Buildings/2016_UFV_UFV-Strategic-Energy-Management-Plan-Report-2016-2017.pdf,https://sustainoc.github.io/Docs2/06_UFV/05_Energy-and-Buildings/2016_UFV_UFV-Strategic-Energy-Management-Plan-Report-2016-2017.pdf,https://www.ufv.ca/media/assets/energy-management/energy-management/UFV-SEMP-2016-2017.pdf,06_UFV/05_Energy-and-Buildings/2016_UFV_UFV-Strategic-Energy-Management-Plan-Report-2016-2017.pdf,2026-08-14,SKIPPED,"SEMP series, 2016.",Part of the SEMP time series. Multi-year trend data for benchmarking.
